#Wave		#Intensity
1766.472656	15875.979492
1764.732422	16209.635742
1762.994141	16471.542969
1761.255859	16327.928711
1759.517578	16456.037109
1757.777344	16397.259766
1756.037109	16384.478516
1754.296875	16239.519531
1752.556641	16443.673828
1750.816406	16129.263672
1749.076172	16161.036133
1747.333984	16251.660156
1745.593750	15997.718750
1743.851563	16191.673828
1742.109375	16420.000000
1740.367188	16118.795898
1738.623047	16193.548828
1736.880859	16335.686523
1735.138672	16400.330078
1733.394531	16129.424805
1731.650391	16185.471680
1729.906250	16188.458984
1728.162109	16096.855469
1726.416016	15989.517578
1724.671875	15823.472656
1722.925781	16002.687500
1721.181641	16272.062500
1719.435547	16065.948242
1717.689453	15884.239258
1715.941406	16026.086914
1714.195313	16123.515625
1712.449219	16057.782227
1710.701172	15966.314453
1708.953125	15947.826172
1707.205078	15933.629883
1705.457031	16093.886719
1703.708984	15981.013672
1701.958984	16002.542969
1700.210938	16089.803711
1698.460938	16065.571289
1696.710938	15791.323242
1694.960938	15852.850586
1693.210938	15811.522461
1691.458984	15788.767578
1689.708984	15810.274414
1687.957031	15640.493164
1686.205078	15609.205078
1684.453125	15635.001953
1682.701172	15612.277344
1680.947266	15245.786133
1679.195313	15535.465820
1677.441406	15954.799805
1675.687500	15833.647461
1673.935547	15722.511719
1672.179688	15520.199219
1670.425781	15604.366211
1668.671875	16293.984375
1666.916016	15791.114258
1665.160156	15630.219727
1663.404297	15496.431641
1661.648438	15695.824219
1659.892578	15462.427734
1658.136719	15543.625977
1656.378906	15547.955078
1654.621094	15769.942383
1652.863281	15647.629883
1651.105469	15445.717773
1649.347656	15525.405273
1647.589844	15391.818359
1645.830078	15472.901367
1644.070313	15467.263672
1642.312500	15248.497070
1640.552734	15410.523438
1638.791016	15569.647461
1637.031250	15485.877930
1635.269531	15414.912109
1633.509766	15339.710938
1631.748047	15338.336914
1629.986328	15415.005859
1628.224609	15037.634766
1626.460938	15325.683594
1624.699219	15294.514648
1622.935547	15233.575195
