#Wave		#Intensity
1945.525391	3304.979736
1943.826172	3387.346924
1942.126953	3447.088623
1940.425781	3487.695313
1938.726563	3382.745605
1937.025391	3377.781250
1935.324219	3471.283203
1933.623047	3416.344727
1931.919922	3536.252441
1930.218750	3466.630127
1928.515625	3439.621094
1926.814453	3415.557129
1925.111328	3406.181885
1923.408203	3329.283691
1921.705078	3532.739746
1920.001953	3328.176025
1918.296875	3499.284180
1916.593750	3363.739502
1914.888672	3407.178467
1913.183594	3425.671875
1911.478516	3486.678711
1909.773438	3472.899414
1908.068359	3489.904053
1906.361328	3484.919678
1904.656250	3397.883057
1902.949219	3411.958984
1901.242188	3462.647705
1899.535156	3426.913330
1897.828125	3380.940430
1896.121094	3476.989990
1894.412109	3375.399902
1892.703125	3376.288574
1890.996094	3350.837402
1889.287109	3291.745117
1887.578125	3332.139160
1885.869141	3376.905762
1884.158203	3328.072510
1882.449219	3422.530762
1880.738281	3391.245605
1879.027344	3454.967285
1877.316406	3388.615723
1875.605469	3383.647705
1873.894531	3410.816650
1872.181641	3353.267334
1870.470703	3418.396484
1868.757813	3401.743408
1867.044922	3358.820313
1865.332031	3314.451904
1863.619141	3310.956055
1861.906250	3332.262695
1860.191406	3273.332520
1858.478516	3338.390137
1856.763672	3416.548096
1855.048828	3369.294922
1853.333984	3326.430664
1851.617188	3330.218262
1849.902344	3350.032471
1848.185547	3371.295898
1846.470703	3338.654541
1844.753906	3294.372803
1843.037109	3385.527100
1841.320313	3355.810059
1839.601563	3307.179443
1837.884766	3302.226318
1836.166016	3314.735352
1834.447266	3212.306152
1832.728516	3203.006348
1831.009766	3248.973633
1829.291016	3260.025879
1827.570313	3278.342773
1825.851563	3241.417236
1824.130859	3310.594238
1822.410156	3325.983643
1820.689453	3364.611084
1818.968750	3361.100830
1817.246094	3286.431396
1815.525391	3264.059326
1813.802734	3267.825439
1812.080078	3318.036377
1810.357422	3247.778809
1808.634766	3286.365967
1806.912109	3284.319580
1805.187500	3343.190430
1803.464844	3290.377930
1801.740234	3298.479004
1800.015625	3335.568604
1798.291016	3205.968262
1796.564453	3263.346924
1794.839844	3280.136719
1793.113281	3291.125488
1791.386719	3377.420654
1789.660156	3247.927246
1787.933594	3201.002930
1786.207031	3232.260254
1784.480469	3275.083008
1782.751953	3222.389648
1781.023438	3188.521973
1779.294922	3303.648438
1777.566406	3259.653809
1775.837891	3234.471191
1774.107422	3264.231201
1772.378906	3451.523682
1770.648438	3252.906250
1768.917969	3265.306152
1767.187500	3258.921387
1765.457031	3200.543945
1763.724609	3249.044922
1761.994141	3177.696045
1760.261719	3217.520996
1758.529297	3227.022705
1756.796875	3220.648193
1755.064453	3230.144531
1753.330078	3272.811768
1751.597656	3292.388428
1749.863281	3177.863770
1748.128906	3126.811523
1746.394531	3126.223877
1744.660156	3177.513428
1742.923828	3269.125000
1741.189453	3164.792236
1739.453125	3155.553955
1737.716797	3202.476807
1735.980469	3178.836426
1734.244141	3186.871582
1732.507813	3174.754883
1730.769531	3215.880615
1729.031250	3205.200195
1727.292969	3195.961670
1725.554688	3145.022461
1723.816406	3200.497559
1722.076172	3149.575439
1720.337891	3217.962402
1718.597656	3077.963623
1716.857422	3114.729736
1715.117188	3066.733154
1713.376953	3267.205322
1711.634766	3147.403564
1709.894531	3174.076660
1708.152344	3157.679688
1706.410156	3165.683838
1704.667969	3147.858643
1702.923828	3259.143066
1701.181641	3126.568848
1699.437500	3170.418457
1697.695313	3079.487305
1695.951172	3174.929443
1694.205078	3144.221191
1692.460938	3153.643555
1690.716797	3127.247803
1688.970703	3115.184082
1687.224609	3217.684082
1685.478516	3199.879639
1683.732422	3197.827148
1681.984375	3170.014160
1680.238281	3219.478760
1678.490234	3174.503906
1676.742188	3085.205811
1674.994141	3174.697510
1673.246094	3051.118652
1671.496094	3136.292236
1669.748047	3132.821289
1667.998047	3170.790039
1666.248047	3164.455078
1664.498047	3122.412842
1662.748047	3086.098877
1660.996094	3219.707764
1659.244141	3126.286621
1657.494141	3135.663330
1655.742188	3100.799805
1653.988281	3038.842529
1652.236328	3092.447754
1650.484375	3161.718750
1648.730469	3146.836914
1646.976563	3124.832764
1645.222656	3114.238770
1643.468750	3080.848389
1641.712891	3083.088623
1639.958984	3103.845215
1638.203125	3047.688477
1636.447266	3074.138184
1634.691406	3160.367432
1632.933594	3205.285889
1631.177734	3184.727051
1629.419922	3095.884277
1627.662109	3120.872559
1625.904297	3071.897461
1624.146484	3052.801025
1622.388672	3168.764404
1620.628906	3176.660400
1618.869141	3197.342041
1617.111328	3084.463623
1615.349609	3210.269043
1613.589844	3184.063721
1611.830078	3221.763672
1610.068359	3256.608887
1608.306641	3182.150879
1606.544922	3175.836426
1604.783203	3227.693359
1603.021484	3202.930908
1601.257813	3244.833008
1599.494141	3218.657959
1597.730469	3218.010254
1595.966797	3152.164551
1594.203125	3218.131104
1592.439453	3228.816162
1590.673828	3155.924072
1588.908203	3262.917725
1587.142578	3296.240479
1585.376953	3230.455322
1583.611328	3190.172363
1581.843750	3224.902832
1580.076172	3294.987793
1578.308594	3241.984131
1576.541016	3282.338135
1574.773438	3247.738281
1573.003906	3282.419189
1571.236328	3263.378906
1569.466797	3197.715332
1567.697266	3242.272949
1565.927734	3173.814453
1564.156250	3144.924316
1562.386719	3220.525391
1560.615234	3177.520508
1558.843750	3130.298584
1557.072266	3139.536621
1555.298828	3175.574219
1553.527344	3204.544434
1551.753906	3089.665771
1549.980469	3158.117188
1548.207031	3153.241455
1546.433594	3156.823242
1544.660156	3167.447754
1542.884766	3099.179443
1541.109375	3161.922607
1539.333984	3123.253174
1537.558594	3024.061768
1535.783203	3067.074219
1534.005859	3148.064941
1532.228516	3098.172363
